run,model_id,model,lang,problem,passed,cases_passed,cases_total,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,thinking_tokens,total_tokens,num_turns,duration_ms,cost_usd,solution_tokens_o200k,solution_tokens_cl100k,solution_bytes,error,wall_s
opus-1,claude-opus-5,opus,c,anagrams,True,5,5,6,1539,61678,5995,162,69218,3,29364,0.13056,667,663,2090,,37.3
opus-1,claude-opus-5,opus,c,brackets,True,5,5,4,934,38729,5345,136,45012,3,19173,0.09741849999999999,275,275,860,,25.3
opus-1,claude-opus-5,opus,c,calc,True,5,5,4,1041,38789,5536,51,45370,3,19542,0.1020755,383,381,1278,,26.9
opus-1,claude-opus-5,opus,c,dijkstra,True,5,5,6,1902,62112,6363,71,70383,3,29665,0.143567,992,993,2722,,40.0
opus-1,claude-opus-5,opus,c,lcs,True,5,5,4,858,38713,5295,78,44870,3,19931,0.0950125,297,295,786,,27.9
opus-1,claude-opus-5,opus,c,primes,True,5,5,4,582,38716,5075,0,44377,3,16758,0.085927,170,167,479,,24.5
opus-1,claude-opus-5,opus,c,rle,True,5,5,8,907,84091,5932,147,90938,4,35359,0.12534050000000002,136,135,438,,48.8
opus-1,claude-opus-5,opus,c,roman,True,5,5,4,664,38724,5130,0,44522,3,27233,0.08852200000000002,224,224,603,,40.1
opus-1,claude-opus-5,opus,c,transpose,True,5,5,4,650,38727,5186,82,44567,3,26076,0.0887305,189,187,512,,38.7
opus-1,claude-opus-5,opus,c,wordfreq,True,5,5,4,1501,38728,5908,38,46141,3,23642,0.11722099999999999,730,729,1969,,31.2
opus-1,claude-opus-5,opus,forth,anagrams,True,5,5,12,5706,139490,12044,3513,157252,6,98578,0.334165,766,766,2288,,105.4
opus-1,claude-opus-5,opus,forth,brackets,True,5,5,8,1646,85092,6516,722,93262,4,34027,0.150134,266,264,804,,41.6
opus-1,claude-opus-5,opus,forth,calc,True,5,5,4,2003,38783,6456,1006,47246,3,35289,0.13532650000000002,339,335,961,,48.6
opus-1,claude-opus-5,opus,forth,dijkstra,True,5,5,6,3925,61464,9090,2249,74485,4,64834,0.22108199999999997,764,771,2007,,71.4
opus-1,claude-opus-5,opus,forth,lcs,True,5,5,6,1829,61746,6707,818,70288,4,31346,0.14493799999999998,271,271,741,,37.2
opus-1,claude-opus-5,opus,forth,primes,False,4,5,6,1428,61528,5859,816,68821,3,29751,0.126337,194,194,519,,49.1
opus-1,claude-opus-5,opus,forth,rle,True,5,5,6,1096,61252,6033,249,68387,4,27778,0.11964,166,163,498,,33.6
opus-1,claude-opus-5,opus,forth,roman,True,5,5,6,1455,61487,5859,718,68807,3,28582,0.1269775,276,276,635,,35.0
opus-1,claude-opus-5,opus,forth,transpose,True,5,5,6,1667,61787,6084,857,69544,3,30171,0.1346745,285,285,791,,35.7
opus-1,claude-opus-5,opus,forth,wordfreq,True,5,5,4,5722,38722,10163,4071,54611,3,81407,0.265292,870,871,2466,,89.9
opus-1,claude-opus-5,opus,go,anagrams,True,5,5,6,973,60702,5596,100,67277,4,18307,0.111926,244,234,744,,22.6
opus-1,claude-opus-5,opus,go,brackets,True,5,5,6,1089,60654,5630,103,67379,4,18266,0.11510999999999999,284,278,877,,22.8
opus-1,claude-opus-5,opus,go,calc,True,5,5,6,1503,62072,6355,56,69936,4,21696,0.133461,521,514,1409,,26.5
opus-1,claude-opus-5,opus,go,dijkstra,True,5,5,4,1630,38786,6114,47,46534,3,21880,0.12259800000000001,843,829,2176,,26.3
opus-1,claude-opus-5,opus,go,lcs,True,5,5,4,761,38707,5222,50,44694,3,13921,0.0918485,228,226,612,,19.2
opus-1,claude-opus-5,opus,go,primes,True,5,5,4,563,38710,5081,0,44358,3,11773,0.085503,160,153,459,,17.0
opus-1,claude-opus-5,opus,go,rle,True,5,5,4,682,38732,5203,44,44621,3,13696,0.08971,167,159,466,,19.0
opus-1,claude-opus-5,opus,go,roman,True,5,5,4,731,38718,5192,0,44645,3,13477,0.090808,243,233,641,,18.5
opus-1,claude-opus-5,opus,go,transpose,True,5,5,6,1088,60951,5603,41,67648,4,18629,0.1149715,328,319,912,,25.2
opus-1,claude-opus-5,opus,go,wordfreq,True,5,5,4,904,38722,5401,0,45031,3,14711,0.09721199999999999,369,359,1041,,19.0
opus-1,claude-opus-5,opus,haskell,anagrams,True,5,5,6,656,60870,5115,100,66647,3,15538,0.09929299999999999,103,102,317,,144.2
opus-1,claude-opus-5,opus,haskell,brackets,True,5,5,4,692,38744,5201,112,44641,3,16024,0.08997299999999998,148,148,448,,19.7
opus-1,claude-opus-5,opus,haskell,calc,True,5,5,6,1121,61302,5549,51,67978,3,19324,0.115484,415,415,1106,,23.7
opus-1,claude-opus-5,opus,haskell,dijkstra,True,5,5,4,1147,38807,5651,149,45609,3,19871,0.1059115,379,380,1249,,29.4
opus-1,claude-opus-5,opus,haskell,lcs,True,5,5,6,1000,61134,5449,140,67589,3,19447,0.11133500000000002,340,333,1085,,26.0
opus-1,claude-opus-5,opus,haskell,primes,True,5,5,6,641,60800,5109,0,66556,3,14823,0.098806,192,188,537,,23.8
opus-1,claude-opus-5,opus,haskell,rle,True,5,5,6,550,60370,5309,37,66235,3,13766,0.098342,68,66,223,,22.0
opus-1,claude-opus-5,opus,haskell,roman,True,5,5,4,605,38739,5107,0,44455,3,14723,0.08683149999999999,164,164,391,,20.0
opus-1,claude-opus-5,opus,haskell,transpose,True,5,5,6,845,60970,5336,206,67157,3,17808,0.10626900000000003,186,187,545,,22.8
opus-1,claude-opus-5,opus,haskell,wordfreq,True,5,5,6,978,61537,5865,77,68386,4,19939,0.1151625,198,194,615,,25.3
opus-1,claude-opus-5,opus,java,anagrams,True,5,5,6,926,61027,5884,24,67843,4,18805,0.1137935,210,196,921,,24.3
opus-1,claude-opus-5,opus,java,brackets,True,5,5,4,833,38725,5278,83,44840,3,16682,0.09421550000000001,229,220,1050,,22.3
opus-1,claude-opus-5,opus,java,calc,True,5,5,4,1419,38785,5918,196,46126,3,22557,0.11533749999999998,460,444,1991,,31.7
opus-1,claude-opus-5,opus,java,dijkstra,True,5,5,4,1221,38788,5763,39,45776,3,21953,0.108869,572,563,1947,,31.8
opus-1,claude-opus-5,opus,java,lcs,True,5,5,4,830,38709,5227,62,44770,3,16613,0.09362449999999999,230,222,827,,26.1
opus-1,claude-opus-5,opus,java,primes,True,5,5,4,743,38712,5265,0,44724,3,19761,0.09184400000000001,272,254,1156,,28.6
opus-1,claude-opus-5,opus,java,rle,True,5,5,6,645,60802,5110,53,66563,3,20845,0.09889999999999999,148,139,608,,30.1
opus-1,claude-opus-5,opus,java,roman,True,5,5,4,677,38720,5172,0,44573,3,18579,0.089259,233,224,855,,27.1
opus-1,claude-opus-5,opus,java,transpose,True,5,5,4,933,38723,5418,89,45078,3,16437,0.09811249999999999,336,333,1184,,23.1
opus-1,claude-opus-5,opus,java,wordfreq,True,5,5,4,825,38724,5303,0,44856,3,14931,0.09425800000000001,285,270,1139,,22.2
opus-1,claude-opus-5,opus,javascript,anagrams,True,5,5,6,836,60668,5418,63,66928,4,16179,0.10669200000000001,158,156,489,,21.2
opus-1,claude-opus-5,opus,javascript,brackets,True,5,5,4,899,38719,5360,203,44982,3,14981,0.09667049999999999,186,185,602,,20.2
opus-1,claude-opus-5,opus,javascript,calc,True,5,5,6,950,61125,5399,90,67480,3,16380,0.1095905,276,273,958,,21.0
opus-1,claude-opus-5,opus,javascript,dijkstra,True,5,5,4,1559,38782,5987,88,46332,3,20144,0.119539,708,703,1888,,25.3
opus-1,claude-opus-5,opus,javascript,lcs,True,5,5,4,683,38703,5175,36,44565,3,12311,0.0894145,219,214,586,,17.3
opus-1,claude-opus-5,opus,javascript,primes,True,5,5,4,498,38706,4989,0,44197,3,10781,0.082944,111,109,299,,15.7
opus-1,claude-opus-5,opus,javascript,rle,True,5,5,4,527,38728,5017,0,44276,3,12341,0.08396100000000001,98,97,266,,17.9
opus-1,claude-opus-5,opus,javascript,roman,True,5,5,4,632,38714,5124,0,44474,3,12200,0.087639,205,203,510,,17.0
opus-1,claude-opus-5,opus,javascript,transpose,True,5,5,4,480,38717,5006,0,44207,3,13045,0.0826625,117,116,320,,18.1
opus-1,claude-opus-5,opus,javascript,wordfreq,True,5,5,4,633,38718,5092,34,44447,3,12764,0.087333,147,144,385,,17.8
opus-1,claude-opus-5,opus,k,anagrams,True,5,5,20,3210,232169,9241,1042,244640,10,148300,0.2901025,37,37,45,,165.2
opus-1,claude-opus-5,opus,k,brackets,True,5,5,10,2114,107591,7308,1033,117023,5,81434,0.18100650000000001,50,50,77,,95.2
opus-1,claude-opus-5,opus,k,calc,True,5,5,18,5781,217590,11421,2987,234810,10,136555,0.368888,305,303,458,,149.6
opus-1,claude-opus-5,opus,k,dijkstra,True,5,5,12,3183,134207,8498,1519,145900,6,96611,0.2330015,128,128,175,,109.4
opus-1,claude-opus-5,opus,k,lcs,True,5,5,16,3288,184115,9223,1454,196642,8,90671,0.2677955,48,48,76,,102.8
opus-1,claude-opus-5,opus,k,primes,True,5,5,16,4119,189438,10242,2145,203815,8,116288,0.301425,70,67,88,,126.8
opus-1,claude-opus-5,opus,k,rle,True,5,5,16,2793,183677,8783,1034,195269,9,79742,0.25080549999999996,45,45,74,,93.5
opus-1,claude-opus-5,opus,k,roman,True,5,5,18,4775,214664,10722,2417,230179,9,108620,0.335244,117,116,156,,113.7
opus-1,claude-opus-5,opus,k,transpose,True,5,5,14,2566,155177,7694,927,165451,7,67167,0.2199675,56,54,74,,72.6
opus-1,claude-opus-5,opus,k,wordfreq,True,5,5,24,4564,291253,11967,1349,307808,13,144257,0.38073549999999995,79,77,106,,150.9
opus-1,claude-opus-5,opus,lisp,anagrams,True,5,5,4,710,38763,5213,52,44690,3,29745,0.0905675,169,168,558,,44.5
opus-1,claude-opus-5,opus,lisp,brackets,True,5,5,6,740,60894,5207,111,66847,3,33704,0.10227599999999998,170,168,639,,57.4
opus-1,claude-opus-5,opus,lisp,calc,True,5,5,6,1231,61435,5696,97,68368,3,48432,0.1197535,485,480,1511,,75.8
opus-1,claude-opus-5,opus,lisp,dijkstra,True,5,5,6,1962,62129,6428,291,70525,3,73089,0.1457305,881,876,3156,,101.8
opus-1,claude-opus-5,opus,lisp,lcs,True,5,5,4,708,38716,5196,41,44624,3,60383,0.09026899999999999,230,230,703,,89.1
opus-1,claude-opus-5,opus,lisp,primes,True,5,5,6,818,60777,5387,19,66988,4,53767,0.10598250000000001,188,188,629,,86.9
opus-1,claude-opus-5,opus,lisp,rle,True,5,5,4,700,38741,5197,101,44642,3,51207,0.0901305,150,148,457,,83.4
opus-1,claude-opus-5,opus,lisp,roman,True,5,5,6,720,60851,5166,41,66743,3,50779,0.1013505,209,208,639,,74.0
opus-1,claude-opus-5,opus,lisp,transpose,True,5,5,6,852,60837,5438,101,67133,4,36116,0.1073705,153,153,469,,55.6
opus-1,claude-opus-5,opus,lisp,wordfreq,True,5,5,4,1135,38731,5566,206,45436,3,23446,0.1046675,349,347,1273,,35.2
opus-1,claude-opus-5,opus,perl,anagrams,True,5,5,6,737,60657,5337,55,66737,4,15297,0.10341850000000001,117,116,329,,19.5
opus-1,claude-opus-5,opus,perl,brackets,True,5,5,6,681,60794,5118,64,66599,3,26169,0.09986499999999998,162,161,440,,34.8
opus-1,claude-opus-5,opus,perl,calc,True,5,5,6,1120,61142,6019,177,68287,4,31853,0.12006599999999999,320,319,873,,42.8
opus-1,claude-opus-5,opus,perl,dijkstra,True,5,5,6,1229,61482,5747,31,68464,3,35241,0.120256,622,621,1505,,49.4
opus-1,claude-opus-5,opus,perl,lcs,True,5,5,4,856,38702,5300,177,44862,3,32945,0.09499099999999999,240,238,605,,44.7
opus-1,claude-opus-5,opus,perl,primes,True,5,5,6,579,60703,5041,0,66329,3,26995,0.09649949999999999,178,174,454,,41.8
opus-1,claude-opus-5,opus,perl,rle,True,5,5,6,513,60624,4963,22,66106,3,24997,0.094031,71,70,184,,42.4
opus-1,claude-opus-5,opus,perl,roman,True,5,5,4,650,38713,5067,0,44434,3,29597,0.0875205,159,159,386,,40.5
opus-1,claude-opus-5,opus,perl,transpose,True,5,5,6,555,60717,5019,84,66297,3,26843,0.0956845,103,101,241,,40.1
opus-1,claude-opus-5,opus,perl,wordfreq,True,5,5,6,483,60615,4944,0,66048,3,23037,0.0930685,79,78,185,,36.6
opus-1,claude-opus-5,opus,prolog,anagrams,True,5,5,6,1084,60844,5639,211,67573,4,29803,0.11522400000000002,160,162,540,,41.5
opus-1,claude-opus-5,opus,prolog,brackets,True,5,5,6,764,60871,5157,108,66798,3,24404,0.10238549999999999,150,148,414,,36.6
opus-1,claude-opus-5,opus,prolog,calc,True,5,5,8,1766,84421,6882,359,93077,6,40787,0.1565075,338,337,1017,,49.3
opus-1,claude-opus-5,opus,prolog,dijkstra,True,5,5,4,1473,38794,5971,382,46242,3,32789,0.117259,418,417,1133,,42.7
opus-1,claude-opus-5,opus,prolog,lcs,True,5,5,6,1844,61816,6118,780,69784,3,39995,0.13945000000000002,363,359,945,,51.7
opus-1,claude-opus-5,opus,prolog,primes,True,5,5,4,1519,38718,5902,636,46143,3,32340,0.117619,294,292,739,,40.3
opus-1,claude-opus-5,opus,prolog,rle,True,5,5,6,776,60892,5170,65,66844,3,26614,0.102837,187,187,476,,35.5
opus-1,claude-opus-5,opus,prolog,roman,True,5,5,6,919,61491,5809,0,68225,4,28730,0.11308649999999999,269,269,753,,45.4
opus-1,claude-opus-5,opus,prolog,transpose,True,5,5,4,1084,38729,5583,404,45400,3,36159,0.1035625,206,208,571,,47.5
opus-1,claude-opus-5,opus,prolog,wordfreq,True,5,5,6,1412,61123,6040,90,68581,5,39841,0.1275295,385,394,930,,51.1
opus-1,claude-opus-5,opus,python,anagrams,True,5,5,6,622,56509,12411,26,69548,4,15260,0.16919450000000003,69,69,288,,20.5
opus-1,claude-opus-5,opus,python,brackets,True,5,5,4,741,37039,6834,92,44618,3,13599,0.10662249999999998,149,148,568,,19.4
opus-1,claude-opus-5,opus,python,calc,True,5,5,6,1164,53800,15582,46,70552,4,18116,0.21311,416,426,1507,,23.2
opus-1,claude-opus-5,opus,python,dijkstra,True,5,5,4,756,38776,5277,0,44813,3,12217,0.09235299999999999,271,268,874,,20.1
opus-1,claude-opus-5,opus,python,lcs,True,5,5,4,990,38697,5431,376,45122,3,17671,0.0996485,174,174,501,,24.0
opus-1,claude-opus-5,opus,python,primes,True,5,5,4,539,38700,5033,0,44276,3,10764,0.084408,153,151,446,,19.8
opus-1,claude-opus-5,opus,python,rle,True,5,5,6,564,61182,5502,0,67254,4,13015,0.10097500000000001,82,82,225,,17.8
opus-1,claude-opus-5,opus,python,roman,True,5,5,4,573,38708,5043,0,44328,3,11149,0.08535299999999998,160,158,425,,16.0
opus-1,claude-opus-5,opus,python,transpose,True,5,5,4,566,38711,5056,64,44337,3,11339,0.0852965,113,113,351,,16.8
opus-1,claude-opus-5,opus,python,wordfreq,True,5,5,4,530,38712,4989,0,44235,3,11487,0.083727,96,95,311,,16.6
opus-1,claude-opus-5,opus,ruby,anagrams,True,5,5,6,538,60785,5050,98,66379,3,17070,0.0956205,71,69,214,,25.6
opus-1,claude-opus-5,opus,ruby,brackets,True,5,5,4,677,38722,5129,86,44532,3,15665,0.08881199999999999,131,131,391,,23.6
opus-1,claude-opus-5,opus,ruby,calc,True,5,5,6,885,61126,5397,53,67414,3,16293,0.10794599999999999,311,309,889,,21.4
opus-1,claude-opus-5,opus,ruby,dijkstra,True,5,5,4,964,38785,5519,31,45272,3,15107,0.0999855,458,458,1125,,20.3
opus-1,claude-opus-5,opus,ruby,lcs,True,5,5,4,832,38706,5269,261,44811,3,15054,0.094081,141,141,350,,20.2
opus-1,claude-opus-5,opus,ruby,primes,True,5,5,4,482,38709,4997,0,44192,3,10571,0.08262549999999999,124,124,297,,15.2
opus-1,claude-opus-5,opus,ruby,rle,True,5,5,6,405,60593,4906,0,65910,3,11201,0.09074349999999999,48,46,119,,16.2
opus-1,claude-opus-5,opus,ruby,roman,True,5,5,4,589,38717,5063,0,44373,3,11387,0.08595549999999999,173,172,395,,16.1
opus-1,claude-opus-5,opus,ruby,transpose,True,5,5,6,501,60689,4986,67,66182,3,12263,0.0939685,87,87,214,,17.9
opus-1,claude-opus-5,opus,ruby,wordfreq,True,5,5,4,515,38721,4969,0,44209,3,11493,0.08315449999999999,72,71,184,,16.1
opus-1,claude-opus-5,opus,rust,anagrams,True,5,5,4,916,38765,5413,102,45098,3,27195,0.09769649999999999,225,221,815,,31.3
opus-1,claude-opus-5,opus,rust,brackets,True,5,5,4,843,38734,5292,136,44873,3,31066,0.094614,213,211,794,,35.8
opus-1,claude-opus-5,opus,rust,calc,True,5,5,4,1336,38794,5801,82,45935,3,37452,0.112116,548,547,2137,,42.9
opus-1,claude-opus-5,opus,rust,dijkstra,True,5,5,6,1145,61378,5623,58,68152,3,42028,0.116878,432,428,1473,,48.7
opus-1,claude-opus-5,opus,rust,lcs,True,5,5,6,736,60886,5212,73,66840,3,32517,0.10222700000000001,213,213,697,,39.8
opus-1,claude-opus-5,opus,rust,primes,True,5,5,4,574,38721,5080,0,44379,3,23967,0.0857775,158,157,561,,32.4
opus-1,claude-opus-5,opus,rust,rle,True,5,5,4,669,38743,5190,97,44606,3,25300,0.08927950000000001,167,167,603,,30.7
opus-1,claude-opus-5,opus,rust,roman,True,5,5,4,692,38729,5192,0,44617,3,26836,0.0898475,240,239,772,,33.1
opus-1,claude-opus-5,opus,rust,transpose,True,5,5,4,680,38732,5204,0,44620,3,26862,0.089671,207,206,747,,32.8
opus-1,claude-opus-5,opus,rust,wordfreq,True,5,5,4,844,38733,5326,0,44907,3,26457,0.09497649999999999,262,257,852,,34.0
opus-1,claude-opus-5,opus,scheme,anagrams,True,5,5,6,963,61118,5962,110,68049,4,28418,0.115559,244,238,795,,38.6
opus-1,claude-opus-5,opus,scheme,brackets,True,5,5,4,769,38729,5252,83,44754,3,27777,0.09235750000000001,217,211,709,,38.2
opus-1,claude-opus-5,opus,scheme,calc,True,5,5,6,1167,61435,5662,80,68270,3,37143,0.11782749999999999,489,487,1519,,54.6
opus-1,claude-opus-5,opus,scheme,dijkstra,True,5,5,6,1674,61819,6127,160,69626,3,34644,0.1353595,742,724,2324,,51.5
opus-1,claude-opus-5,opus,scheme,lcs,True,5,5,6,1032,61046,5387,162,67471,3,36112,0.111453,291,283,1009,,50.0
opus-1,claude-opus-5,opus,scheme,primes,True,5,5,6,774,60296,6990,0,68066,4,27885,0.120671,180,177,531,,41.1
opus-1,claude-opus-5,opus,scheme,rle,True,5,5,6,593,60812,5090,90,66501,3,26560,0.097425,134,129,437,,43.4
opus-1,claude-opus-5,opus,scheme,roman,True,5,5,6,645,60833,5125,0,66609,3,23929,0.0990705,238,232,654,,39.3
opus-1,claude-opus-5,opus,scheme,transpose,True,5,5,4,576,38727,5110,91,44417,3,23240,0.0861195,114,111,285,,32.2
opus-1,claude-opus-5,opus,scheme,wordfreq,True,5,5,4,897,38728,5319,70,44948,3,24577,0.096235,287,280,935,,35.4
opus-1,claude-opus-5,opus,typescript,anagrams,True,5,5,4,803,38755,5316,122,44878,3,14072,0.0938845,193,192,598,,18.1
opus-1,claude-opus-5,opus,typescript,brackets,True,5,5,6,1109,61270,6173,198,68558,4,19862,0.12134,197,196,681,,24.5
opus-1,claude-opus-5,opus,typescript,calc,True,5,5,4,947,38784,5469,83,45204,3,14766,0.09903900000000002,302,308,1059,,19.2
opus-1,claude-opus-5,opus,typescript,dijkstra,True,5,5,6,1643,61834,6105,162,69588,3,22361,0.134349,746,744,2029,,26.3
opus-1,claude-opus-5,opus,typescript,lcs,True,5,5,6,713,60861,5198,69,66778,3,14582,0.10148750000000001,211,207,582,,18.5
opus-1,claude-opus-5,opus,typescript,primes,True,5,5,6,500,60652,4985,0,66143,3,12001,0.093941,114,113,329,,16.3
opus-1,claude-opus-5,opus,typescript,rle,True,5,5,6,677,61242,5611,33,67536,4,14683,0.104922,95,95,278,,20.9
opus-1,claude-opus-5,opus,typescript,roman,True,5,5,4,681,38719,5123,0,44527,3,13323,0.0888555,204,203,539,,19.4
opus-1,claude-opus-5,opus,typescript,transpose,True,5,5,6,791,61367,5712,21,67876,4,16662,0.1088215,189,186,576,,21.1
opus-1,claude-opus-5,opus,typescript,wordfreq,True,5,5,6,696,60810,5134,66,66646,3,14977,0.100388,160,158,423,,20.2
fable-1,claude-fable-5-1,fable,apl,anagrams,True,5,5,194,2487,164048,11157,1102,177886,7,72161,0.391738,148,153,287,,81.3
fable-1,claude-fable-5-1,fable,apl,brackets,True,5,5,354,6146,311129,15324,3150,332953,12,175468,0.6963612499999999,234,245,470,,207.1
fable-1,claude-fable-5-1,fable,apl,calc,True,5,5,482,7659,432449,17435,2787,458025,16,380676,0.8458832499999999,635,665,1422,,409.9
fable-1,claude-fable-5-1,fable,apl,dijkstra,True,5,5,162,4588,142729,13024,2617,160503,6,143487,0.5285032499999999,433,454,949,,212.1
fable-1,claude-fable-5-1,fable,apl,lcs,True,5,5,386,8615,367814,20523,4962,397338,13,626983,0.9382845,137,143,296,,662.7
fable-1,claude-fable-5-1,fable,apl,primes,True,5,5,516,9933,497999,20868,4922,529316,19,578604,1.04493375,137,144,223,,602.2
fable-1,claude-fable-5-1,fable,apl,rle,True,5,5,98,716,86824,9056,33,96694,4,36008,0.240886,92,94,139,,40.6
fable-1,claude-fable-5-1,fable,apl,roman,True,5,5,258,3699,218174,12169,1164,234300,9,115645,0.48671849999999994,267,272,541,,125.4
fable-1,claude-fable-5-1,fable,apl,transpose,True,5,5,386,5603,328161,14330,2417,348480,13,125817,0.6539122500000001,165,175,290,,145.5
fable-1,claude-fable-5-1,fable,apl,wordfreq,True,5,5,354,6609,317680,16319,3666,340962,12,118197,0.7410369999999998,247,254,549,,125.3
fable-1,claude-fable-5-1,fable,bqn,anagrams,True,5,5,162,1469,138324,10437,390,150392,6,63460,0.319685,91,92,158,,74.6
fable-1,claude-fable-5-1,fable,bqn,brackets,True,5,5,226,4642,200781,13762,2507,219411,8,91772,0.56106225,262,247,608,,99.5
fable-1,claude-fable-5-1,fable,bqn,calc,True,5,5,194,5941,181291,15517,3700,202943,8,85334,0.65595675,520,530,1098,,89.4
fable-1,claude-fable-5-1,fable,bqn,dijkstra,True,5,5,194,7448,188004,18479,5153,214125,7,112897,0.79224,581,593,1103,,116.7
fable-1,claude-fable-5-1,fable,bqn,lcs,True,5,5,194,3173,165836,11496,1451,180699,7,58875,0.433228,124,118,223,,63.0
fable-1,claude-fable-5-1,fable,bqn,primes,True,5,5,98,2125,95376,13485,1229,111084,4,47885,0.40203099999999997,160,173,279,,52.9
fable-1,claude-fable-5-1,fable,bqn,rle,True,5,5,258,2459,211858,10671,304,225246,9,60821,0.39319249999999994,154,151,278,,65.5
fable-1,claude-fable-5-1,fable,bqn,roman,True,5,5,258,2523,214206,11232,639,228219,9,55682,0.40818449999999995,254,269,469,,61.0
fable-1,claude-fable-5-1,fable,bqn,transpose,True,5,5,226,2692,190166,11840,1078,204924,8,91933,0.4224615,207,211,413,,97.2
fable-1,claude-fable-5-1,fable,bqn,wordfreq,True,5,5,226,3237,198083,13083,1352,214629,8,74044,0.47654574999999993,155,159,320,,81.1
fable-1,claude-fable-5-1,fable,c,anagrams,True,5,5,130,1857,110737,9750,100,122474,5,32064,0.31811425,723,720,2380,,278.5
fable-1,claude-fable-5-1,fable,c,brackets,True,5,5,66,938,62294,8501,48,71799,3,19422,0.23440149999999998,335,335,1144,,25.4
fable-1,claude-fable-5-1,fable,c,calc,True,5,5,98,978,85954,8722,27,95752,4,21203,0.24710849999999998,357,356,1214,,273.8
fable-1,claude-fable-5-1,fable,c,dijkstra,True,5,5,66,1549,63116,9261,0,73992,3,22874,0.280424,869,868,2324,,27.8
fable-1,claude-fable-5-1,fable,c,lcs,True,5,5,66,903,62270,8493,0,71732,3,20092,0.23248749999999999,337,331,972,,26.9
fable-1,claude-fable-5-1,fable,c,primes,True,5,5,66,678,62089,8309,0,71142,3,15517,0.21752525000000003,223,222,677,,21.9
fable-1,claude-fable-5-1,fable,c,rle,True,5,5,66,559,62021,8221,0,70867,3,15689,0.20980924999999997,147,146,491,,21.5
fable-1,claude-fable-5-1,fable,c,roman,True,5,5,66,645,62069,8283,0,71063,3,14400,0.21534625000000002,217,217,583,,45.8
fable-1,claude-fable-5-1,fable,c,transpose,True,5,5,66,658,62108,8318,0,71150,3,22545,0.21669800000000003,226,223,605,,45.6
fable-1,claude-fable-5-1,fable,c,wordfreq,True,5,5,66,1662,63063,9282,0,74073,3,30563,0.28641174999999996,859,856,2714,,36.2
fable-1,claude-fable-5-1,fable,forth,anagrams,True,5,5,386,10998,390923,21527,5061,423834,13,164630,1.08331475,1237,1228,3719,,169.7
fable-1,claude-fable-5-1,fable,forth,brackets,True,5,5,66,881,62254,8501,30,71702,3,20874,0.2315455,307,307,911,,25.9
fable-1,claude-fable-5-1,fable,forth,calc,True,5,5,130,3194,114857,11419,1574,129600,5,56947,0.41938824999999996,441,437,1303,,62.2
fable-1,claude-fable-5-1,fable,forth,dijkstra,True,5,5,130,6683,117003,14937,4201,138753,5,90928,0.6647497499999999,1087,1096,3223,,95.5
fable-1,claude-fable-5-1,fable,forth,lcs,True,5,5,66,1871,63249,9480,982,74666,3,31731,0.30087625,321,315,983,,36.2
fable-1,claude-fable-5-1,fable,forth,primes,True,5,5,418,7555,368811,16381,4507,393165,14,143496,0.80301975,232,230,641,,148.5
fable-1,claude-fable-5-1,fable,forth,rle,True,5,5,66,663,62079,8716,0,71524,3,17730,0.22491775,177,177,497,,22.6
fable-1,claude-fable-5-1,fable,forth,roman,True,5,5,66,1089,62290,8692,170,72137,3,23614,0.2457705,385,385,1102,,28.8
fable-1,claude-fable-5-1,fable,forth,transpose,True,5,5,322,5929,276346,15127,2447,297724,11,108514,0.6725414999999999,465,458,1515,,112.9
fable-1,claude-fable-5-1,fable,forth,wordfreq,True,5,5,322,11063,331771,22578,6729,365734,11,171095,1.09211775,923,923,2846,,175.8
fable-1,claude-fable-5-1,fable,gleam,anagrams,True,5,5,130,1935,111018,9912,642,122995,5,36563,0.3253635,406,404,1425,,50.4
fable-1,claude-fable-5-1,fable,gleam,brackets,True,5,5,98,1904,87836,10142,818,99980,4,36292,0.32224600000000003,327,326,1160,,48.0
fable-1,claude-fable-5-1,fable,gleam,calc,True,5,5,130,4618,118508,12957,1570,136213,5,69027,0.522296,1297,1298,4391,,80.9
fable-1,claude-fable-5-1,fable,gleam,dijkstra,True,5,5,98,5083,91396,13450,2892,110027,4,68857,0.5483229999999999,1058,1060,3479,,81.0
fable-1,claude-fable-5-1,fable,gleam,lcs,True,5,5,162,3897,154694,15485,1745,174238,6,71490,0.5461125,566,568,1866,,85.0
fable-1,claude-fable-5-1,fable,gleam,primes,True,5,5,226,4157,196610,12739,1505,213732,8,80867,0.5153245,701,699,2236,,94.9
fable-1,claude-fable-5-1,fable,gleam,rle,True,5,5,162,1509,135673,9603,73,146947,6,35501,0.30435124999999996,369,368,1248,,50.3
fable-1,claude-fable-5-1,fable,gleam,roman,True,5,5,130,1501,111084,9477,114,122192,5,49744,0.294949,420,420,1312,,63.6
fable-1,claude-fable-5-1,fable,gleam,transpose,True,5,5,162,3228,138160,11858,1341,153408,6,63361,0.435985,348,348,1271,,77.8
fable-1,claude-fable-5-1,fable,gleam,wordfreq,True,5,5,130,2100,112115,10074,213,124419,5,39675,0.33708875,703,702,2044,,53.8
fable-1,claude-fable-5-1,fable,go,anagrams,True,5,5,66,820,62324,8506,0,71716,3,18757,0.22864,297,286,964,,23.7
